pref,city,name,zip,addr,phone,note
兵庫県,神戸市,たちばな児童館,6500016,神戸市中央区橘通3-4-1総合福祉センター内,,http://www.daiji-family.com/tachibana/news/detail/9.html
兵庫県,神戸市,なぎさ児童館,6510073,神戸市中央区脇浜海岸通3-1-5,,https://tanenokai.ed.jp/nagisa-jidoukan/
兵庫県,神戸市,のびやかスペースあーち,6570832,神戸市灘区岸地通１－１－１（灘区民ホール３Ｆ）,,http://www2.kobe-u.ac.jp/~zda/arch-prep.html
兵庫県,神戸市,ひよどり台児童館,6511123,神戸市北区ひよどり台2-1-1,,https://kobe-jido.com/hiyodoridai/
兵庫県,神戸市,キャナルタウンおやこひろば,6520897,神戸市兵庫区駅南通５丁目１-２-401（キャナルタウン中央施設棟４階）,,https://www.city.kobe.lg.jp/a57667/kosodate/chiiki/daigaku.html
兵庫県,神戸市,上野児童館,6570821,神戸市灘区赤坂通6-1-18,,http://www.eonet.ne.jp/~ueno-jidokan/
兵庫県,神戸市,中道児童館,6520801,神戸市兵庫区中道通4-2-9,,https://kobe-jido.com/nakamichi/
兵庫県,神戸市,乙木児童館,6550874,神戸市垂水区美山台2-1-2,,https://otogijidoukan.com/
兵庫県,神戸市,二宮児童館,6510093,神戸市中央区二宮町1-3-2,,https://www.yoiko-net.jp/2518/top/
兵庫県,神戸市,五位の池児童館,6530855,神戸市長田区長尾町1-4-30,,http://kobeshinsei.com/
兵庫県,神戸市,井吹台児童館,6512242,神戸市西区井吹台東町4-20-7,,https://ibukidai-jidokan.com/
兵庫県,神戸市,井吹西児童館,6512243,神戸市西区井吹台西町4-4,,http://ibukinishi.doho.or.jp/
兵庫県,神戸市,伊川谷児童館,6512117,神戸市西区北別府3-6-9,,https://ikawadani-jidoukan.jp/
兵庫県,神戸市,住之江児童館,6580053,神戸市東灘区住吉宮町1-2-15,,http://ayumi.or.jp/suminoejido/
兵庫県,神戸市,八多児童館,6511343,神戸市北区八多町附物字下殿関393-1,,https://kobe-jido.com/hata/
兵庫県,神戸市,八幡児童館,6570051,神戸市灘区八幡町2-4-22,,https://yahata.doho.or.jp/
兵庫県,神戸市,八雲児童館,6510078,神戸市中央区八雲通1-1-7,,https://chuou-shakyo.or.jp/participation/?p=247.html
兵庫県,神戸市,六甲道児童館,6570038,神戸市灘区深田町4-1-39-401,,https://npo-space.com/list/rokkoumichijidoukan
兵庫県,神戸市,兵庫児童館,6520898,神戸市兵庫区駅前通4-3-6,,https://kobe-jido.com/hyogo/
兵庫県,神戸市,北五葉児童館,6511131,神戸市北区北五葉1-7-24,,更新中
兵庫県,神戸市,北青木児童館,6580014,神戸市東灘区北青木4-6-31,,https://jidokan.jp/kitaogi/
兵庫県,神戸市,北須磨児童館,6540142,神戸市須磨区友が丘7-275-1,,http://www.kitasumahoiku-center.or.jp/jidokan/
兵庫県,神戸市,千鳥が丘児童館,6550011,神戸市垂水区千鳥が丘3-20-14,,https://www.mikarikai.jp/chidorigaoka
兵庫県,神戸市,南五葉児童館,6511132,神戸市北区南五葉3-5-21,,https://www.shoei-hoikuen.ed.jp/minamigoyo/
兵庫県,神戸市,原田児童館,6570838,神戸市灘区王子町2-3-1,,https://tanenokai.ed.jp/harada-jidoukan/
兵庫県,神戸市,向洋児童館,6580032,神戸市東灘区向洋町中6-3-2,,http://kouyoujidoukan.kir.jp/
兵庫県,神戸市,地域子育て支援事業中央（古湊保育所内）,6500026,神戸市中央区古湊通２丁目３－２３,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業兵庫（小河保育所内）,6520895,神戸市兵庫区小河通３丁目２－14,,
兵庫県,神戸市,地域子育て支援事業兵庫（松原保育所内）,6520881,神戸市兵庫区松原通４丁目２－２７,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業北（鈴蘭台西町保育所内）,6511114,神戸市北区鈴蘭台西町３丁目６番２３号,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業垂水（川原保育所内）,6550894,神戸市垂水区川原２丁目１－１３,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業東灘（住吉公園保育所内）,6580053,神戸市東灘区住吉宮町３丁目４－２３,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業灘（やはた桜保育所内）,6570051,神戸市灘区八幡町２丁目１－１,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業西（王塚台保育所内）,6512135,神戸市西区王塚台５丁目１１５,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業長田（ふたば保育所内）,6530042,神戸市長田区二葉町７丁目１－３０,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,地域子育て支援事業須磨（須磨保育所内）,6540022,神戸市須磨区大黒町４丁目１－２,,https://www.city.kobe.lg.jp/a36812/kosodate/chiiki/chiiki/index.html
兵庫県,神戸市,垂水児童館,6550893,神戸市垂水区日向1-5-1レバンテ垂水2番館4階,,https://tarumi-jidokan.jp/
兵庫県,神戸市,塩屋児童館,6550872,神戸市垂水区塩屋町4-3-9,,http://www.eonet.ne.jp/~shioya-jidokan/
兵庫県,神戸市,多聞台児童館,6550007,神戸市垂水区多聞台3-9-13,,https://www.yoiko-net.jp/2561/top/
兵庫県,神戸市,夢野児童館,6520041,神戸市兵庫区湊川町7-6-5,,https://www.kobekouyuukai.or.jp/jidokan.html
兵庫県,神戸市,大日丘児童館,6530872,神戸市長田区大日丘町3-8-10,,http://www.keyaki-kobe.or.jp/dainichigaoka.html
兵庫県,神戸市,大池児童館,6511333,神戸市北区東大池2-3-13,,https://www.yoiko-net.jp/2536/top/
兵庫県,神戸市,大沢児童館,6511524,神戸市北区大沢町中大沢984,,https://kobe-jido.com/ozo/
兵庫県,神戸市,大黒児童館,6540022,神戸市須磨区大黒町2-2-12,,https://www.serio-corp.com/after_school/public_school/kobe/
兵庫県,神戸市,太山寺児童館,6512103,神戸市西区学園西町5-2-3,,http://kobeymca.org/fukushikai/facility/taisanji/
兵庫県,神戸市,好徳児童館,6511623,神戸市北区淡河町野瀬字新田468-2,,https://www.yoiko-net.jp/2533/top/
兵庫県,神戸市,妙法寺児童館,6540121,神戸市須磨区妙法寺字毘沙門山1,,https://myohoji-jidoukan.mochiko.info/
兵庫県,神戸市,子育てひろばmamamo,6540012,神戸市須磨区飛松町２丁目１－１０,,
兵庫県,神戸市,子育てひろばうららKOBE,6530862,神戸市長田区西山町2-3-3（神戸教育短期大学内）,,https://www.shukugawa-c.ac.jp/childcare/urarakobe/
兵庫県,神戸市,子育てサロン「まなびー」,6512113,神戸市西区伊川谷町有瀬518（神戸学院大学有瀬キャンパス１４号館３階）,,https://www.kobegakuin.ac.jp/social_contribution/kosodate/
兵庫県,神戸市,子育てサロンまなびー,6512180,神戸市西区伊川谷町有瀬518（神戸学院大学有瀬キャンパス１４号館３階）,,
兵庫県,神戸市,子育て広場 ときわんクニヅカ,6530041,神戸市長田区久保町6-1-1（アスタくにづか４番館２階）,,http://kit.kobe-tokiwa.ac.jp
兵庫県,神戸市,子育て広場そよ風,6511515,神戸市北区上津台３丁目１９－２６,,https://soyokaze-kozudai.wixsite.com/oyako
兵庫県,神戸市,子育て支援ひろば「すくすく」,6511111,神戸市北区鈴蘭台北町7丁目13-1（神戸親和女子大学内）,,https://www.kobe-shinwa.ac.jp/ckc/sukusuku/
兵庫県,神戸市,子育て支援ひろば「まつぼっくり」,6570015,神戸市灘区篠原伯母野山町1丁目2-1（神戸松蔭大学内）,,https://www.shoin.ac.jp/contribution/area/matsu.html
兵庫県,神戸市,子育て支援コラボカフェ,6512103,神戸市西区学園西町3丁目4番地（神戸市看護大学内）,,https://www.kobe-ccn.ac.jp/be_related/activity/collabo_cafe/
兵庫県,神戸市,子育て支援センター「ときわんノエスタ」,6520855,神戸市兵庫区御崎町1-2-2（ノエビアスタジアム神戸内VISSELLOUNGE内）,,https://www.noevir-stadium.jp/guide/tokiwan_noesta/
兵庫県,神戸市,子育て支援センター「ときわんモトロク」,6500022,神戸市中央区元町通6-3-19（元町レジデンス１階）,,https://www.kobe-tokiwa.ac.jp/univ/education/tokiwanmotoroku.html
兵庫県,神戸市,子育て支援フリースペースまつぼっくり,6570015,神戸市灘区篠原伯母野山町1丁目2-1（神戸松蔭女子学院大学内）,,
兵庫県,神戸市,子育て総合支援施設 ときわんモトロク,6500022,神戸市中央区元町通6-3-19,,
兵庫県,神戸市,小束山児童館,6550002,神戸市垂水区小束山5-868-614,,https://hiro852yasugi9.wixsite.com/kotsuka
兵庫県,神戸市,小部児童館,6511111,神戸市北区鈴蘭台北町7-11-40,,https://okkouyama-fukushikai.or.jp/obu/
兵庫県,神戸市,岩岡児童館,6512411,神戸市西区上新地2-3-6,,https://kobe-jido.com/iwaoka/
兵庫県,神戸市,平野児童館,6520015,神戸市兵庫区下祇園町6-22,,https://hirano.kyoseikai.org/
兵庫県,神戸市,広陵児童館,6511212,神戸市北区筑紫が丘2-22-11,,https://www.koryojidokan.com/
兵庫県,神戸市,御崎児童館,6520855,神戸市兵庫区御崎町1-3-2,,https://kobe-jido.com/misaki/
兵庫県,神戸市,御影北児童館,6580047,神戸市東灘区御影2-20-10,,https://mikagekita-jidokan.com/
兵庫県,神戸市,志里池児童館,6530032,神戸市長田区苅藻通1-4-7,,https://kobe-jido.com/shiriike/
兵庫県,神戸市,押部谷児童館,6512216,神戸市西区美穂が丘1-1,,https://kobe-jido.com/oshibedani/
兵庫県,神戸市,旗塚児童館,6510068,神戸市中央区旗塚通4-4-20,,http://www.eonet.ne.jp/~hatatsuka/
兵庫県,神戸市,星陵台児童館,6550038,神戸市垂水区星陵台1-1-3,,更新中
兵庫県,神戸市,春日台児童館,6512276,神戸市西区春日台4-6-2,,https://www.eonet.ne.jp/~kasugadaijidou/
兵庫県,神戸市,有瀬児童館,6512113,神戸市西区伊川谷町有瀬字金井場1137-8,,https://kobe-jido.com/arise/
兵庫県,神戸市,有野児童館,6511313,神戸市北区有野中町2-20-19,,更新中
兵庫県,神戸市,有野台児童館,6511321,神戸市北区有野台6-22-1,,https://www.arinodaijidokan.jp/
兵庫県,神戸市,本多聞児童館,6550006,神戸市垂水区本多聞4-1-2,,https://hontamonjidoukan.com/
兵庫県,神戸市,本山児童館,6580003,神戸市東灘区本山北町3-10-2,,https://www.yoiko-net.jp/2501/top/
兵庫県,神戸市,本山東児童館,6580011,神戸市東灘区森南町2-8-25,,https://www.motoyamahigashi-jidokan.com/
兵庫県,神戸市,本庄児童館,6580012,神戸市東灘区本庄町2-5-1,,https://www.honjyo-jidokan.jp/
兵庫県,神戸市,東垂水児童館,6550886,神戸市垂水区東垂水1-1-1,,https://higashitarumi-jidokan.com/jidokan/
兵庫県,神戸市,東川崎児童館,6500044,神戸市中央区東川崎町7-4-11,,https://vwp331431.kagoyacloud.com/
兵庫県,神戸市,東須磨児童館,6540014,神戸市須磨区若木町3-5-9,,更新中
兵庫県,神戸市,松原児童館,6520881,神戸市兵庫区松原通4-2-27,,https://jidokan.jp/
兵庫県,神戸市,松風児童館,6540052,神戸市須磨区行幸町1-2-26,,https://murasame-kobe.com/matsukaze
兵庫県,神戸市,板宿児童館,6540009,神戸市須磨区板宿町1-4-9,,更新中
兵庫県,神戸市,枝吉児童館,6512133,神戸市西区枝吉4-26,,https://kobe-jido.com/edayoshi/
兵庫県,神戸市,桂木児童館,6511223,神戸市北区桂木1-2-4,,https://www.kobe-okjidoukan.com/
兵庫県,神戸市,桃山台児童館,6550854,神戸市垂水区桃山台3-25,,https://momoyamadaijidoukan.com/
兵庫県,神戸市,桜の宮児童館,6511142,神戸市北区甲栄台2-4-1,,https://okkouyama-fukushikai.or.jp/sakuranomiya-jidoukan/
兵庫県,神戸市,横尾児童館,6540131,神戸市須磨区横尾1-11-2,,https://ayumi.or.jp/yokoojido/
兵庫県,神戸市,櫨谷児童館,6512234,神戸市西区櫨谷町池谷字苗代ノ内440-1,,https://kobe-jido.com/hasetani/
兵庫県,神戸市,池田児童館,6530814,神戸市長田区池田広町41-10,,https://kobe-jido.com/ikeda/
兵庫県,神戸市,河原児童館,6570055,神戸市灘区上河原通4-1-1,,https://kobe-jido.com/kawara/
兵庫県,神戸市,泉台児童館,6511141,神戸市北区泉台3-39-3,,http://kitakukosodate.com/izumidaijidokan/
兵庫県,神戸市,浜御影児童館,6580046,神戸市東灘区御影本町6-5-8,,https://hamamikage-jidokan.com/
兵庫県,神戸市,淡河児童館,6511615,神戸市北区淡河町萩原字樋屋垣内323,,http://www.cp-hyogo.com/jidoukan/05hyougo/jidoukan046.html
兵庫県,神戸市,清風児童館,6500017,神戸市中央区楠町8-10-3,,https://chuou-shakyo.or.jp/participation/?p=241.html
兵庫県,神戸市,渦森台児童館,6580066,神戸市東灘区渦森台1-2-1,,http://uzumoridai.doho.or.jp/
兵庫県,神戸市,港島児童館,6500046,神戸市中央区港島中町2-3-3,,https://www.yoiko-net.jp/2523/top/
兵庫県,神戸市,湊川児童館,6520042,神戸市兵庫区東山町4-20-1,,https://kobe-jido.com/minatogawa/
兵庫県,神戸市,灘児童館,6570864,神戸市灘区新在家南町5-13-15,,https://www.serio-corp.com/after_school/public_school/kobe/
兵庫県,神戸市,片山児童館,6530805,神戸市長田区片山町3-2-11,,https://kobe-jido.com/katayama/
兵庫県,神戸市,狩場台児童館,6512272,神戸市西区狩場台3-6-2,,https://www.karibadai-jidoukan.com/
兵庫県,神戸市,玉津児童館,6512126,神戸市西区玉津町上池315-1,,https://kobe-jido.com/tamatsu/
兵庫県,神戸市,玉津北児童館,6512148,神戸市西区長畑町162-4,,https://www.deai-fukushikai.com/tamatsukita/
兵庫県,神戸市,生田川児童館,6510081,神戸市中央区真砂通2-1-1,,https://kobe-jido.com/ikutagawa/
兵庫県,神戸市,田中児童館,6580081,神戸市東灘区田中町4-11-24,,https://tanaka.doho.or.jp/
兵庫県,神戸市,甲南子育てひろば,6580001,神戸市東灘区森北町6丁目2番23号（甲南女子大学10号館５階）,,http://www.konan-wu.ac.jp/contribution/social_action/childcare_support/index.php
兵庫県,神戸市,白川台児童館,6540103,神戸市須磨区白川台7-3-8,,http://www.eonet.ne.jp/~sirakawadai/
兵庫県,神戸市,真野児童館,6530022,神戸市長田区東尻池町6-3-19,,https://kobe-jido.com/mano/
兵庫県,神戸市,神の谷児童館,6540162,神戸市須磨区神の谷5-2-１,,http://www.eonet.ne.jp/~kaminotani/
兵庫県,神戸市,神出児童館,6512313,神戸市西区神出町田井字長原34-2,,https://www.yoiko-net.jp/2573/top/
兵庫県,神戸市,神戸市総合児童センター（こべっこランド）,6520862,兵庫県神戸市兵庫区上庄通1-1-43,,https://www.kobekko.or.jp/
兵庫県,神戸市,神戸諏訪山児童館,6500012,神戸市中央区北長挟通4-9-5,,https://chuou-shakyo.or.jp/participation/?p=256.html
兵庫県,神戸市,神陵台児童館,6550043,神戸市垂水区南多聞台1-9C-101,,https://www.mikarikai.jp/sinryoudai
兵庫県,神戸市,秋葉台児童館,6512224,神戸市西区秋葉台3-2-29,,https://www.akibadai-jidokan.jp/
兵庫県,神戸市,竹の台児童館,6512274,神戸市西区竹の台2-20-1,,http://www.eonet.ne.jp/~takenodai/
兵庫県,神戸市,箕谷児童館,6511233,神戸市北区日の峰1-19,,http://midori-fukushikai.or.jp/minotani/
兵庫県,神戸市,篠原児童館,6570068,神戸市灘区篠原北町2-2-37,,https://shinohara.doho.or.jp/
兵庫県,神戸市,籠池児童館,6510053,神戸市中央区籠池通2-1-19,,http://www.eonet.ne.jp/~kagoike/
兵庫県,神戸市,細田児童館,6530835,神戸市長田区細田町7-1-30,,https://www.hosoda-jidoukan.com/
兵庫県,神戸市,美賀多台児童館,6512277,神戸市西区美賀多台3-13,,http://hirano.or.jp/mikata_jidokan/index.html
兵庫県,神戸市,舞子児童館,6550048,神戸市垂水区西舞子7-30-3,,https://www.yoiko-net.jp/2553/top/
兵庫県,神戸市,若草児童館,6540112,神戸市須磨区若草町3-14-9,,https://kobe-jido.com/wakakusa/
兵庫県,神戸市,菅の台児童館,6540143,神戸市須磨区菅の台4-5,,http://www.eonet.ne.jp/~suganodai/
兵庫県,神戸市,落合児童館,6540154,神戸市須磨区中落合1-1-25,,更新中
兵庫県,神戸市,藤原台児童館,6511302,神戸市北区藤原台中町7-14-15,,https://www.yoiko-net.jp/2532/top/
兵庫県,神戸市,西区子育て夢センターあゆみ（あゆみ幼児園内）,6512273,神戸市西区糀台３丁目32-7,,http://ayumi.or.jp/ayumiyoji/index.html
兵庫県,神戸市,西山児童館,6511306,神戸市北区菖蒲が丘1-14-3,,http://www.eonet.ne.jp/~nishiyamaji/
兵庫県,神戸市,道場児童館,6511505,神戸市北区道場町日下部663-3,,https://www.yoiko-net.jp/2538/top/
兵庫県,神戸市,都児童館,6570052,神戸市灘区神前町2-3－12,,https://www.olympia.or.jp/child-care/miyako-jidoukan/
兵庫県,神戸市,長尾児童館,6511511,神戸市北区長尾町宅原130,,https://kobe-jido.com/nagao/info/
兵庫県,神戸市,長楽児童館,6530052,神戸市長田区海運町7-1-23,,https://kobe-jido.com/nagara/
兵庫県,神戸市,長田児童館,6530004,神戸市長田区四番町4-54,,https://kobe-jido.com/nagata/info/
兵庫県,神戸市,雪御所児童館,6520031,神戸市兵庫区雪御所町1-8,,https://yuki.kyoseikai.org/
兵庫県,神戸市,霞ヶ丘児童館,6550035,神戸市垂水区五色山5-2-15,,http://www.eonet.ne.jp/~kasumigaoka/
兵庫県,神戸市,須磨区地域子育て支援センター（北須磨保育センター内）,6540142,神戸市須磨区友が丘３丁目107,,http://www.kitasumahoiku-center.or.jp/shien/index.htm
兵庫県,神戸市,頌栄児童館,6511133,神戸市北区鳴子2-11-2,,https://www.shoei-hoikuen.ed.jp/shoeijidokan/
兵庫県,神戸市,駒栄児童館,6530034,神戸市長田区駒栄町3-1-17,,https://jido-kan.jp/
兵庫県,神戸市,高倉台児童館,6540081,神戸市須磨区高倉台1-2-1,,更新中
兵庫県,神戸市,髙羽児童館,6570023,神戸市灘区高羽町4-１-１,,https://takaha-youchien.ed.jp/jidokan
兵庫県,神戸市,魚崎児童館,6580083,神戸市東灘区魚崎中町4-3-16,,https://kobe-jido.com/uozaki/
兵庫県,神戸市,鶴甲児童館,6570011,神戸市灘区鶴甲3丁目-4-1,,http://npo-space.com/list/tsurukabutojidoukan
兵庫県,神戸市,鹿の子台児童館,6511513,神戸市北区鹿の子台北町6-34-3,,https://www.aishinkai.ne.jp/facilities/kanokodai-jidoukan/
兵庫県,神河町,神河町児童センターきらきら館,6792413,神崎郡神河町中村29番地,,http://www.town.kamikawa.hyogo.jp/0000000635.html
兵庫県,福崎町,東部子育て学習センター,6792204,神崎郡福崎町西田原1263番地4,,https://www.town.fukusaki.hyogo.jp/0000000975.html
兵庫県,福崎町,福崎子育て支援センター,6792214,神崎郡福崎町福崎新448番地3,,https://www.town.fukusaki.hyogo.jp/0000000271.html
兵庫県,福崎町,西部子育て学習センター,6792212,神崎郡福崎町福田176-1福崎町文化センター内,,https://www.town.fukusaki.hyogo.jp/0000001027.html
兵庫県,稲美町,稲美町立子育て交流施設,6751113,加古郡稲美町岡1802番地の2　いなみっこ広場,,https://www.town.hyogo-inami.lg.jp/0000005141.html
兵庫県,芦屋市,しおさいこども園 つどいのひろば「ひとしお」,6590036,芦屋市涼風町5番2号,,https://www.yamazen-fukushikai.or.jp/shiosai/support/
兵庫県,芦屋市,浜風あすのこども園 つどいのひろば「キオラクラブ」,6590032,芦屋市浜風町1番2号,,http://hyogo-hoiku.jp/category/hamakaze
兵庫県,芦屋市,芦屋市子育てセンター つどいのひろば「むくむく」,6590051,芦屋市呉川町14番9号　芦屋市福祉センター内,,http://www.city.ashiya.lg.jp/kodomo/kosodatec/kosodatec.html
兵庫県,芦屋市,芦屋市子育てセンター つどいのひろば「バンビ」,6590026,芦屋市西蔵町13番5号　市立西蔵こども園内,,http://www.city.ashiya.lg.jp/kodomo/kosodatec/kosodatec.html
兵庫県,西宮市,あいあいひろば,6620074,西宮市石刎町19-13,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,あいあい広場,6620074,西宮市石刎町19-13,,
兵庫県,西宮市,つぼみのひろば,6638014,西宮市林田町8-42,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,ふたばっこ,6638163,西宮市甲子園三保町6-10,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,ほおずき子育てひろば,6638113,西宮市甲子園口6丁目1-36,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,むつみ児童館「子育てひろば」,6620842,西宮市芦原町7-7,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,今津子育てひろば きら・きら,6638228,西宮市今津二葉町4-10,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,塩瀬児童センター「子育てひろば」,6691134,西宮市名塩新町1,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,大社児童センター「子育てひろば」,6620865,西宮市神垣町7-32,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,子育てひろばKANKANかんかん,6620000,⻄宮市⽡林町3-15テクノヒルズ105号,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,山口児童センター「子育てひろば」,6511412,西宮市山口町下山口4丁目1-8,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,武庫川女子大学子育てひろば,6638184,西宮市鳴尾町4丁目14-4,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,段上児童館「子育てひろば」,6638006,西宮市段上町2丁目10-23,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,津門児童館「子育てひろば」,6638247,西宮市津門稲荷町5-23,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,浜脇児童館「子育てひろば」,6620941,西宮市浜脇町3-13,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,西宮市立子育て総合センター,6638184,西宮市津田町3-40,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,西宮市立香櫨園地域子育て支援施設,6620952,西宮市中浜町3-32（香櫨園小学校内）,,
兵庫県,西宮市,西宮市立高木北地域子育て支援施設,6638024,西宮市薬師町7-5（高木北小学校内）,,
兵庫県,西宮市,親と子のほっとスペース「たんぽっぽひろば」,6620064,西宮市雲井町8-43,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,"関西学院子どもセンター""さぽさぽ""",6620827,西宮市岡田山7-54,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,香櫨園子育てひろば,6620952,西宮市中浜町3-32（香櫨園小学校内）,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,高木北子育てひろば,6638024,西宮市薬師町7-5（高木北小学校内東門側）,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,高須児童センター「子育てひろば」,6638141,西宮市高須町2丁目1-35,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西宮市,鳴尾児童館「子育てひろば」,6638184,西宮市笠屋町19-1,,https://www.nishi.or.jp/access/kosodatehoiku/hoiku/hiroba.html
兵庫県,西脇市,西脇市こどもプラザ,6770057,西脇市野村町茜が丘16番地の1（茜が丘複合施設「Ｍiraie」内）,,http://www.city.nishiwaki.lg.jp/miraie/kodomoplaza/index.html
兵庫県,西脇市,西脇市こどもプラザサテライト「あいあいランド」,6770015,西脇市西脇790番地の14（播磨内陸生活文化総合センター内）,,http://www.city.nishiwaki.lg.jp/miraie/kodomoplaza/index.html
兵庫県,西脇市,西脇市こどもプラザサテライト「へそっこランド」,6790303,西脇市黒田庄町前坂2140（黒田庄福祉センター内）,,http://www.city.nishiwaki.lg.jp/miraie/kodomoplaza/index.html
兵庫県,西脇市,西脇市こどもプラザサテライト「わくわくランド」,6770033,西脇市鹿野町720番地の1（こみせん比也野内）,,http://www.city.nishiwaki.lg.jp/miraie/kodomoplaza/index.html
兵庫県,豊岡市,豊岡市立但東子育てセンター,6680393,豊岡市但東町出合150,,https://www.city.toyooka.lg.jp/kosodate/kosodatecenter/tantokc/index.html
兵庫県,豊岡市,豊岡市立出石子育てセンター,6680292,豊岡市出石町内町1,,https://www.city.toyooka.lg.jp/kosodate/kosodatecenter/izushikc/index.html
兵庫県,豊岡市,豊岡市立城崎子育てセンター,6696195,豊岡市城崎町桃島1057-1,,https://www.city.toyooka.lg.jp/kosodate/kosodatecenter/kinosakikc/index.html
兵庫県,豊岡市,豊岡市立子育て総合センター,6680031,豊岡市大手町4-5,,https://www.city.toyooka.lg.jp/kosodatesogo/index.html
兵庫県,豊岡市,豊岡市立日高子育てセンター,6695391,豊岡市日高町祢布920,,https://www.city.toyooka.lg.jp/kosodate/kosodatecenter/hidakakc/index.html
兵庫県,豊岡市,豊岡市立竹野子育てセンター,6696211,豊岡市竹野町和田389-1,,https://www.city.toyooka.lg.jp/kosodate/kosodatecenter/takenokc/index.html
兵庫県,赤穂市,赤穂市子育て学習センター,6780233,赤穂市加里屋中洲3丁目55番地（赤穂市民会館３階）,,https://www.city.ako.lg.jp/edu/shougai/kosodate.html
兵庫県,養父市,子育て支援センターたいよう,6670024,養父市八鹿町朝倉1258-1,,http://yabushi-taiyo.com
兵庫県,香美町,小代子育て・子育ち支援センター,6671543,美方郡香美町小代区忠宮287　小代高齢者生活支援センター内,,http://www.town.mikata-kami.lg.jp/www/contents/1109573725281/index.html
兵庫県,香美町,香住子育て・子育ち支援センター,6696545,美方郡香美町香住区森31-1,,http://www.town.mikata-kami.lg.jp/www/contents/1559096522560/index.html
兵庫県,香美町,高井子育て・子育ち支援センター,6671323,美方郡香美町村岡区耀山7-2,,http://www.town.mikata-kami.lg.jp/www/contents/1109231298691/index.html
兵庫県,高砂市,高砂市子育て支援センター,6760023,高砂市高砂町松波町440番地の35（ユーアイ帆っとセンター内）,,https://www.city.takasago.lg.jp/soshikikarasagasu/kosodateshienka/center/2993.html
兵庫県,高砂市,高砂市西部子育て支援センター,6760082,高砂市曽根町2301番地の35 （曽根地域交流センター内）,,https://www.city.takasago.lg.jp/soshikikarasagasu/kosodateshienka/center/3118.html
